89.971878,169.981246,169.949142,90.039031,0
89.971878,169.981246,169.949157,90.039031,1
89.881454,169.920974,169.785675,90.164520,2
89.723648,169.815780,169.500396,90.383506,3
89.500236,169.666870,169.096542,90.693534,4
89.212745,169.475265,168.576889,91.092514,5
88.862487,169.241806,167.943740,91.578735,6
88.450576,168.967208,167.199020,92.150833,7
87.977973,168.651992,166.344284,92.807754,8
87.445480,168.296600,165.380722,93.548759,9
86.853790,167.901321,164.309219,94.373382,10
86.203475,167.466339,163.130416,95.281379,11
85.495048,166.991760,161.844696,96.272766,12
84.728904,166.477615,160.452270,97.347702,13
83.905387,165.923889,158.953231,98.506546,14
83.024795,165.330520,157.347549,99.749778,15
82.087356,164.697433,155.635192,101.077980,16
81.093269,164.024597,153.816101,102.491783,17
80.042686,163.311950,151.890304,103.991867,18
78.935737,162.559509,149.857833,105.578872,19
77.800682,161.787048,147.771759,107.208282,20
76.665832,161.015136,145.686721,108.828712,21
75.531242,160.243865,143.602813,110.439010,22
74.396965,159.473266,141.520156,112.037773,23
73.263031,158.703414,139.438812,113.623474,24
72.129455,157.934371,137.358840,115.194641,25
70.996253,157.166137,135.280273,116.749954,26
69.863449,156.398773,133.203170,118.288375,27
68.731025,155.632247,131.127548,119.809226,28
67.598999,154.866577,129.053466,121.312263,29
66.467346,154.101776,126.980964,122.797683,30
65.336074,153.337814,124.910156,124.266197,31
64.205162,152.574691,122.841125,125.718971,32
63.074607,151.812408,120.774017,127.157646,33
61.944389,151.050964,118.708969,128.584274,34
60.814498,150.290328,116.646133,130.001251,35
59.684917,149.530532,114.585708,131.411254,36
58.555633,148.771575,112.527839,132.817138,37
57.426624,148.013458,110.472717,134.221878,38
56.297889,147.256179,108.420455,135.628417,39
55.169399,146.499740,106.371215,137.039627,40
54.041152,145.744171,104.325073,138.458190,41
52.913127,144.989425,102.282096,139.886535,42
51.785308,144.235519,100.242317,141.326782,43
50.657691,143.482437,98.205696,142.780654,44
49.530258,142.730133,96.172195,144.249511,45
48.402996,141.978607,94.141693,145.734222,46
47.275894,141.227783,92.114059,147.235275,47
46.148948,140.477645,90.089103,148.752716,48
45.022140,139.728088,88.066635,150.286209,49
43.895465,138.979095,86.046409,151.835006,50
42.768913,138.230560,84.028175,153.398086,51
41.642471,137.482421,82.011672,154.974121,52
40.516139,136.734588,79.996635,156.561599,53
39.389907,135.986953,77.982795,158.158782,54
38.263763,135.239471,75.969886,159.763885,55
37.137706,134.492004,73.957664,161.375015,56
36.011726,133.744506,71.945892,162.990295,57
34.885818,132.996871,69.934356,164.607849,58
33.759983,132.249023,67.922859,166.225891,59
32.634208,131.500869,65.911231,167.842742,60
31.508491,130.752334,63.899322,169.456832,61
30.382827,130.003372,61.887016,171.066741,62
29.257217,129.253890,59.874229,172.671173,63
28.131652,128.503845,57.860870,174.269042,64
27.006130,127.753173,55.846893,175.859375,65
25.880645,127.001846,53.832260,177.441375,66
24.755203,126.249816,51.816986,179.014404,67
23.629783,125.497032,49.801040,180.577896,68
22.504402,124.743469,47.784469,182.131454,69
21.379051,123.989105,45.767280,183.674758,70
20.253723,123.233909,43.749549,185.207565,71
19.128425,122.477859,41.731307,186.729690,72
18.003150,121.720932,39.712631,188.240966,73
16.877891,120.963104,37.693572,189.741302,74
15.752655,120.204353,35.674209,191.230499,75
14.627442,119.444671,33.654647,192.708435,76
13.502236,118.684036,31.634948,194.174896,77
12.377053,117.922424,29.615203,195.629638,78
11.251870,117.159820,27.595535,197.072326,79
10.126717,116.396209,25.576004,198.502578,80
9.036454,115.654464,23.615921,199.901733,81
8.015694,114.956947,21.774841,201.234466,82
7.062271,114.302917,20.050979,202.496154,83
6.174301,113.691665,18.442474,203.682647,84
5.350166,113.122558,16.947402,204.790710,85
4.588463,112.595031,15.563874,205.818237,86
3.887985,112.108612,14.290101,206.764068,87
3.247704,111.662925,13.124466,207.628005,88
2.666733,111.257629,12.065522,208.410675,89
2.144310,110.892471,11.111939,209.113189,90
1.679802,110.567230,10.262604,209.737106,91
1.272659,110.281738,9.516541,210.284088,92
0.922417,110.035827,8.872941,210.755767,93
0.628700,109.829391,8.331101,211.153686,94
0.391182,109.662315,7.890503,211.479187,95
0.209602,109.534484,7.550720,211.733306,96
0.083740,109.445831,7.311417,211.916870,97
0.013428,109.396270,7.172348,212.030426,98
90.000000,170.000000,170.000000,90.000000,99
